31,100
0.0702643,1.54831,0.464262,6.89133,3.27164,0.693211,3.53533,2.22154,0.915803,3.27055,4.57696,3.59187,2.61031,0.136247,1.19094,0.629745,2.66801,4.81961,1.22301,0.0198273,3.59215,1.92707,3.42275,0.284995,0.206521,1.0749,3.1377,3.87258,0.346745,0.739595,1.09168,1.4544,0.368582,1.49034,1.93335,3.85682,0.853059,0.278693,0.173615,2.39815,3.32301,1.55328,2.93386,0.90548,10.7992,0.126731,1.05957,0.250853,3.82043,1.70797,8.77063,2.9579,0.283499,2.4905,0.0862387,0.715018,4.97089,0.0901647,6.55856,4.95631,0.275964,1.92448,1.13096,1.14363,7.53863,2.86028,0.488043,0.511163,2.02752,2.70934,0.129609,0.98472,3.33437,1.16878,0.748933,6.50308,1.22148,0.409003,2.49926,3.36377,0.0379006,1.38017,1.43694,5.33404,2.04615,2.56613,2.76334,1.61295,0.849583,0.086174,18.6307,3.1698,1.24449,2.12287,10.5041,2.65683,0.238919,4.94588,1.63004,0.708284,
0.245768,0.664678,0.894609,1.97654,0.454387,1.09322,1.65085,0.0951899,9.95808,0.661067,3.06554,2.17718,1.13418,0.373935,1.08412,2.63034,0.12938,4.055,0.430103,0.213983,0.0976838,0.260263,4.31837,3.90928,0.0235693,1.381,1.02453,2.66927,0.881337,1.99691,0.175116,1.47695,1.32165,0.19679,1.10139,2.53697,0.27384,3.13794,1.18905,2.40322,1.45309,0.854926,2.68091,1.42933,4.73291,0.111624,1.99916,0.437134,1.25794,0.230439,4.88037,2.46839,1.20636,0.677547,0.259181,3.55872,1.1864,0.292718,4.38098,0.482253,0.631035,0.298904,1.07474,0.300035,4.31435,4.11428,0.864444,0.00139938,4.02969,0.0633062,0.0104702,0.811125,2.76352,0.728211,0.235928,0.557809,2.30457,0.985474,1.82438,0.214859,0.333366,0.156174,0.659254,4.22371,0.250063,1.56579,1.90222,1.54711,1.38991,0.0888349,13.0529,0.901768,1.03695,1.48622,0.441825,0.658068,0.917144,2.75532,1.1521,0.28219,
1.18428,0.0597239,0.402491,0.262304,0.720737,0.424694,0.825824,4.6461,0.874361,0.573147,0.587182,1.48603,0.200089,0.447337,3.28166,0.124895,0.166556,0.804673,0.244243,0.0337371,3.35458,0.0919542,0.863486,0.0485441,1.07889,0.566764,1.28943,1.92813,0.0080564,0.13863,0.0207888,0.738073,2.7539,1.20117,0.508461,1.29185,0.205517,1.2174,0.0410798,0.492663,0.415852,0.114634,2.21073,0.204008,1.43979,1.77987,0.40111,0.187362,0.342337,0.0944347,0.777818,0.161253,0.15502,0.236704,0.0292998,0.391904,0.993361,0.90024,0.202095,0.108249,1.68667,0.19099,0.0106942,0.432964,0.475348,0.392075,0.121078,2.0576,0.297248,1.68197,0.311882,0.0138316,1.14098,0.593771,0.547129,1.43297,2.09366,0.132783,1.6247,0.8755,0.931667,0.586283,0.741529,0.567144,0.032021,0.0748328,0.606053,1.38494,2.7207,1.46199,15.4326,0.0686942,0.458615,0.0211948,1.17846,0.211922,0.6028,1.24721,3.22003,0.0314523,
0.70609,1.10007,0.396625,0.860569,0.256525,0.951751,0.0966953,7.34654,2.06551,4.86816,2.39764,2.78096,0.567257,8.73057,4.06038,1.33049,1.37914,1.94662,0.63071,1.97194,1.65218,0.342491,2.25224,0.0524073,1.15624,0.977312,0.149375,0.245189,0.459952,0.705138,0.530473,2.14611,0.74983,1.65408,3.27374,0.563257,0.196454,1.99799,2.13694,5.49438,1.0336,0.937294,3.1825,0.0724485,0.0752682,0.522786,0.629429,0.209997,0.928474,0.838357,3.32112,2.55682,0.0656289,1.02456,0.014059,1.61251,1.2763,2.54078,1.91685,0.408681,0.180847,0.898403,0.891733,0.0766366,0.156023,1.7831,1.41032,0.495937,2.33974,1.60756,1.40433,2.85284,0.730582,0.0678916,0.997707,1.98322,1.92484,0.91504,0.61874,1.01802,0.858874,2.73571,0.827523,0.515112,0.226608,1.82159,2.75084,0.401487,0.529888,0.58636,6.41829,5.46871,0.403857,0.495934,0.800147,0.0248957,1.03929,0.160684,3.37298,0.464844,
2.26565,1.25099,0.673873,1.11132,0.125502,0.610878,0.316203,5.00635,1.32319,4.53015,2.40706,2.43066,0.120595,5.58195,0.342361,0.0554599,0.854938,2.82294,0.394632,3.61204,1.10827,1.63484,3.50796,0.052842,0.409964,0.0305901,0.279561,1.14252,0.0200909,1.11152,0.933512,1.31805,0.860833,0.914902,0.401283,1.69019,0.204471,0.627975,0.311225,9.48473,1.51172,1.08909,1.50436,0.210517,1.49611,8.44257,5.61227,0.727545,1.37363,0.788279,0.331558,0.198425,0.00199356,1.83118,1.27304,1.34416,2.33302,0.4397,1.55645,0.669188,0.496817,0.188062,0.457559,0.204689,0.580287,1.15193,2.10812,0.0106789,0.574478,1.77798,0.241104,1.69097,2.73067,0.0106124,0.411063,0.536021,0.568113,1.68319,1.0939,1.2627,1.67184,2.07645,1.31235,0.218877,0.703578,2.03574,3.44353,0.064831,0.0999204,1.54374,6.68854,5.31624,0.344844,0.917981,0.609601,0.442399,1.0263,0.0691432,1.45306,1.01847,
0.0162486,0.300601,0.163286,1.49956,1.349,0.117633,0.858363,4.48992,2.74391,6.27671,1.6281,5.83062,0.299099,3.18068,1.49837,0.395671,0.79289,3.15657,0.371606,3.84727,0.212878,0.0731437,2.86306,1.51302,0.835994,0.802811,1.21956,0.0752323,1.80767,0.655209,0.968471,1.17396,1.35341,1.16644,0.194329,2.16647,1.12028,1.0009,0.462558,3.99507,0.169507,0.04858,0.0598775,1.86537,4.34082,7.43898,1.78921,0.215234,0.337941,0.338558,0.291424,0.161108,0.026198,1.3888,2.27716,2.47028,2.48003,0.566641,0.597047,0.740467,0.214671,0.266077,0.6949,0.330081,1.14294,2.72023,0.592739,0.651754,0.554942,2.7465,0.637322,1.05628,2.33522,0.0963085,0.746762,1.40868,0.169976,1.44583,0.220983,1.91632,0.853624,1.65514,1.9674,0.336255,1.34983,4.47467,1.61891,0.360583,2.06013,2.18995,2.26892,1.00084,0.223835,0.086464,0.930826,2.25296,0.836882,1.55216,1.52097,0.238323,
0.967487,0.0758407,0.176223,0.0574263,1.32209,0.0193835,0.120791,4.44275,3.00476,4.24279,0.904119,4.03271,0.127536,0.358794,1.17468,0.777272,4.01493,2.32733,0.180922,4.6586,0.162825,0.384543,2.81654,1.42851,0.209088,2.40991,0.212498,0.166456,1.09125,0.0698376,0.00717844,0.823597,0.813446,0.77138,0.584864,0.85148,0.367672,1.89979,1.63565,2.3765,0.251694,0.309783,0.237713,2.69781,0.37324,1.76882,0.731267,0.470117,0.555123,0.544756,0.592356,0.736549,0.407978,0.502194,0.908114,2.11428,2.07677,5.35901,3.24595,1.40291,0.665362,0.324493,0.61468,2.24044,0.996919,2.14176,0.0112312,0.158836,0.570964,1.98067,1.26436,0.265314,2.86391,0.682571,1.99168,2.06733,0.205018,2.23117,1.26178,1.65049,0.0690206,0.90647,1.61641,0.378477,0.828271,2.88871,0.378254,0.0450518,1.33118,1.58922,0.455519,0.4135,1.13618,0.0979059,1.16772,1.59508,0.841124,0.289475,1.58207,0.0529158,
1.3421,0.00765116,4.83537,1.04931,0.366358,0.229982,1.36539,1.27478,0.409317,1.26879,2.10904,0.69013,0.0503772,0.561285,0.102097,0.663903,2.68738,1.25872,5.95693,5.21059,2.45531,0.496874,1.51347,1.57413,0.430077,0.395791,0.010358,0.0503718,0.655057,0.699544,0.0352069,1.18996,1.14606,0.669147,1.16499,1.16745,0.372688,2.72966,1.6164,0.643855,0.463849,0.256699,0.272339,1.37588,0.284787,2.76156,0.1363,0.219516,0.429469,0.380895,0.376169,4.20737,0.263361,1.51543,1.08765,0.245837,0.290442,6.11793,0.887373,0.186147,3.48821,0.134887,1.05563,2.57817,0.888947,3.97402,0.512039,0.019715,0.178223,0.459866,2.03173,0.219748,0.577211,0.710373,1.90099,0.413156,0.452284,1.13586,1.06663,0.830532,0.0292352,0.960564,0.158216,7.00622,1.74442,0.357492,0.42648,0.547794,0.462309,0.95603,1.46053,1.10697,0.622364,0.484957,0.496721,0.57219,5.03606,0.266561,0.343545,3.40358,
2.29383,1.74466,1.77343,1.67198,0.472712,0.667775,0.122563,0.75041,1.11597,0.290951,1.17351,0.687759,0.389296,0.671351,0.0528893,1.30851,1.46085,1.52991,2.81878,2.61602,2.05729,0.201287,0.989826,6.08755,1.86564,1.05672,0.615336,0.567434,1.3074,2.18846,0.0219227,0.682326,2.76866,1.37758,2.09398,0.842356,0.224882,0.798183,2.28335,0.538872,0.828201,1.57333,0.0857626,1.01744,1.32398,3.54767,0.319321,0.71518,2.97022,0.514378,0.297968,2.78334,0.521574,0.77048,1.12034,1.94842,1.88391,1.88283,2.54645,2.26193,3.36909,0.0429955,0.689972,1.82846,1.90693,5.60721,1.41098,0.19769,4.45199,0.477886,1.21092,0.942535,0.11438,1.14336,2.0231,1.03285,0.53869,1.41311,0.631974,0.281792,1.09213,0.364701,1.01554,11.8581,1.39495,0.0143471,0.00315827,0.415563,0.129631,1.02038,1.27898,4.58463,1.54051,1.44764,0.380799,1.7457,2.81492,0.202664,1.44549,1.59427,
0.630822,0.604968,0.13236,0.0643013,0.150917,0.768459,0.193968,0.431447,0.0107552,0.194325,1.50179,0.161721,0.301096,0.841217,0.624767,1.2029,0.693849,1.18083,0.538721,6.90999,0.214048,0.0658259,0.882957,11.1414,5.14322,1.86958,0.339575,0.746889,0.919604,1.01957,0.0598462,0.487754,1.04155,1.68613,5.01325,0.308049,0.105428,0.0989619,0.54774,0.833715,2.53396,1.55271,0.15203,0.355378,1.39804,0.0144579,0.0926249,0.761367,0.555095,0.188726,0.0419303,2.16993,0.265069,0.661231,1.61012,0.868229,1.86458,1.14965,1.77512,0.736397,1.95657,0.120217,3.45564,0.0700709,1.93174,5.20293,0.706371,1.21529,0.0683789,3.23209,0.20217,1.30512,0.332498,0.861271,0.158151,1.64516,0.026821,5.28883,0.0415788,0.185944,1.32933,0.105308,0.90678,5.64816,0.519282,0.857794,0.738603,0.0859391,0.678359,0.446844,1.63035,3.46493,4.14422,0.9688,0.646696,1.97125,0.87027,0.205144,0.305911,0.991887,
